id,anio,mes,maquina,central,agente,agente_descripcion,region,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta_MWh,fecha_proceso,lote_id_log,indice_tiempo
487689,2017,09,GBA30D20,GBMO,UGMGB16G,UGEM 30 - GBA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-09
487690,2017,09,PILBDI01,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,8911.414,2020-05-05 11:06:29.851206,67,2017-09
487691,2017,09,EZEITG01,EZEI,CTEZEI2G,CT EZEIZA ETAPA2 G MEDITERRANE,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2017-09
487692,2017,09,EZEITG02,EZEI,CTEZEIZG,CT EZEIZA ETAPA1 G MEDITERRANE,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,967.512,2020-05-05 11:06:29.851206,67,2017-09
487693,2017,09,EZEITG03,EZEI,CTEZEIZG,CT EZEIZA ETAPA1 G MEDITERRANE,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1714.224,2020-05-05 11:06:29.851206,67,2017-09
487694,2017,09,PILBDI02,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,8984.137,2020-05-05 11:06:29.851206,67,2017-09
487695,2017,09,PILBDI03,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,9009.359,2020-05-05 11:06:29.851206,67,2017-09
487696,2017,09,PILBDI04,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,9601.674,2020-05-05 11:06:29.851206,67,2017-09
487697,2017,09,PILBDI05,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,9525.08,2020-05-05 11:06:29.851206,67,2017-09
487698,2017,09,PILBDI06,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,8964.431,2020-05-05 11:06:29.851206,67,2017-09
487699,2017,09,PESPTV01,PESP,ECOENERA,ECO-ENERGIA S.A.BIOMASA,NORESTE,Argentina,BIOMASA,Renovable,BIOM,,Nea,903.578,2020-05-05 11:06:29.851206,67,2017-09
487700,2017,09,ANCHDI02,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,32.894,2020-05-05 11:06:29.851206,67,2017-09
487701,2017,09,ANCHDI03,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,15.328,2020-05-05 11:06:29.851206,67,2017-09
487702,2017,09,ANCHDI04,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,35.256,2020-05-05 11:06:29.851206,67,2017-09
487703,2017,09,LCAMTG01,LCAM,CTLCAMPG,CT LOMA CAMPANA 1 -YPF,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2020-05-05 11:06:29.851206,67,2017-09
487704,2017,10,3ARRDI01,3ARR,QUIL3A3A,QUILMES - PLANTA TRES ARROYOS,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2017-10
487705,2017,10,ABRODI01,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,56.212,2020-05-05 11:06:29.851206,67,2017-10
487706,2017,10,ACAJTG01,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,16739.429,2020-05-05 11:06:29.851206,67,2017-10
487707,2017,10,ACAJTG02,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,11642.857,2020-05-05 11:06:29.851206,67,2017-10
487708,2017,10,ACAJTG03,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,27214.811,2020-05-05 11:06:29.851206,67,2017-10
